location_name,datetime_local,date,latitude,longitude,timezone,humidity,pm10,pm25,temperature,temp_meteostat_hourly,humidity_meteostat_hourly,precipitation_meteostat_hourly,wind_speed_meteostat_hourly,pressure_meteostat_hourly,cloud_cover_meteostat_hourly,pm25_coverage_percent_complete,pm10_coverage_percent_complete,temperature_coverage_percent_complete
Dubai Motor City,2024-10-17 06:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,67,5.3,5.26,27.7,28.7,67,0.0,10.1,1010.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-17 07:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,66,6.72,6.52,28.0,29.0,66,0.0,10.7,1011.5,2,100.0,100.0,100.0
Dubai Motor City,2024-10-17 08:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,60,5.94,5.72,32.9,30.7,60,0.0,10.6,1011.3,2,100.0,100.0,100.0
Dubai Motor City,2024-10-17 09:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,53,3.82,3.63,40.8,31.7,53,0.0,7.4,1012.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-17 10:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,47,4.17,3.94,45.8,33.6,47,0.0,8.5,1011.9,1,100.0,100.0,100.0
Dubai Motor City,2024-10-17 11:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,38,4.74,4.5,46.7,35.0,38,0.0,6.3,1011.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-17 12:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,43,5.32,5.03,42.0,35.0,43,0.0,14.0,1010.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-17 13:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,47,6.7,6.33,39.3,34.4,47,0.0,24.1,1009.4,2,100.0,100.0,100.0
Dubai Motor City,2024-10-17 14:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,50,7.76,7.48,37.3,34.0,50,0.0,22.7,1008.3,2,100.0,100.0,100.0
Dubai Motor City,2024-10-17 15:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,51,8.18,7.87,35.3,34.0,51,0.0,23.1,1008.0,2,100.0,100.0,100.0
Dubai Motor City,2024-10-17 16:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,57,8.08,7.75,33.7,33.1,57,0.0,24.4,1007.6,1,100.0,100.0,100.0
Dubai Motor City,2024-10-17 17:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,60,8.01,7.84,32.7,32.7,60,0.0,23.1,1007.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-17 18:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,64,8.56,8.37,31.9,32.0,64,0.0,19.6,1007.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-17 19:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,66,9.77,9.62,31.4,31.6,66,0.0,16.5,1008.1,1,100.0,100.0,100.0
Dubai Motor City,2024-10-17 20:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,66,12.8,12.6,31.2,31.7,66,0.0,9.4,1008.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-17 21:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,65,17.1,16.8,31.1,31.5,65,0.0,7.5,1009.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-17 22:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,65,19.6,19.2,30.9,31.3,65,0.0,8.5,1009.1,0,100.0,100.0,100.0
Dubai Motor City,2024-10-17 23:00:00,2024-10-17,25.04613617696849,55.24946085563235,Asia/Dubai,66,21.1,20.7,30.7,31.2,66,0.0,10.6,1009.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-18 00:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,69,22.3,21.9,30.4,30.2,69,0.0,8.0,1008.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-18 01:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,70,24.7,24.1,30.2,30.3,70,0.0,8.0,1008.7,0,100.0,100.0,100.0
Dubai Motor City,2024-10-18 02:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,69,24.0,23.6,29.8,30.0,69,0.0,8.0,1008.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-18 03:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,77,24.6,24.1,29.3,29.2,77,0.0,9.3,1008.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-18 04:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,75,25.3,24.8,28.8,29.1,75,0.0,8.8,1008.6,1,100.0,100.0,100.0
Dubai Motor City,2024-10-18 05:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,76,25.7,25.0,28.6,29.2,76,0.0,8.5,1008.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-18 06:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,77,25.0,24.4,28.3,28.2,77,0.0,12.0,1009.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-18 07:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,66,23.4,23.0,28.2,29.5,66,0.0,12.0,1009.6,1,100.0,100.0,100.0
Dubai Motor City,2024-10-18 08:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,62,15.7,15.4,33.4,30.7,62,0.0,11.1,1010.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-18 09:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,58,5.51,5.28,39.4,32.0,58,0.0,17.5,1010.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-18 10:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,54,5.28,5.05,41.0,33.4,54,0.0,18.0,1010.7,2,100.0,100.0,100.0
Dubai Motor City,2024-10-18 11:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,50,5.1,4.88,42.1,34.7,50,0.0,10.6,1010.3,2,100.0,100.0,100.0
Dubai Motor City,2024-10-18 12:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,46,6.95,6.66,41.2,35.3,46,0.0,11.2,1009.3,2,100.0,100.0,100.0
Dubai Motor City,2024-10-18 13:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,42,7.17,6.88,39.4,36.1,42,0.0,7.2,1008.5,3,100.0,100.0,100.0
Dubai Motor City,2024-10-18 14:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,50,6.61,6.39,38.4,35.7,50,0.0,20.5,1007.3,2,100.0,100.0,100.0
Dubai Motor City,2024-10-18 15:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,48,11.7,11.4,37.2,35.7,48,0.0,21.7,1007.0,2,100.0,100.0,100.0
Dubai Motor City,2024-10-18 16:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,54,14.8,14.3,35.2,34.7,54,0.0,21.5,1006.9,2,100.0,100.0,100.0
Dubai Motor City,2024-10-18 17:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,59,17.7,17.3,34.0,34.0,59,0.0,21.5,1007.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-18 18:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,63,16.4,16.0,32.9,33.0,63,0.0,14.3,1007.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-18 19:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,62,18.5,18.2,32.1,33.0,62,0.0,12.0,1007.9,2,100.0,100.0,100.0
Dubai Motor City,2024-10-18 20:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,62,22.6,22.2,32.0,32.5,62,0.0,7.2,1008.3,2,100.0,100.0,100.0
Dubai Motor City,2024-10-18 21:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,64,21.7,21.2,31.8,32.5,64,0.0,8.0,1009.0,2,100.0,100.0,100.0
Dubai Motor City,2024-10-18 22:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,64,23.2,22.7,31.6,32.3,64,0.0,7.5,1009.3,3,100.0,100.0,100.0
Dubai Motor City,2024-10-18 23:00:00,2024-10-18,25.04613617696849,55.24946085563235,Asia/Dubai,69,24.0,23.7,31.4,31.5,69,0.0,8.0,1009.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 00:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,70,23.2,22.7,31.0,31.5,70,0.0,8.0,1008.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 01:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,73,22.9,22.4,30.7,31.0,73,0.0,7.2,1008.9,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 02:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,76,23.0,22.5,30.2,30.5,76,0.0,6.7,1008.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 03:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,77,24.5,24.0,30.0,30.2,77,0.0,8.0,1008.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 04:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,76,24.1,23.8,29.9,30.2,76,0.0,8.9,1009.2,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 05:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,79,27.6,27.0,29.5,30.0,79,0.0,8.5,1009.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 06:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,82,30.3,29.2,28.9,29.0,82,0.0,9.3,1009.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 07:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,84,32.5,30.6,28.7,29.1,84,0.0,12.0,1010.5,3,100.0,100.0,100.0
Dubai Motor City,2024-10-19 08:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,59,21.7,21.2,33.8,31.2,59,0.0,11.2,1010.3,2,100.0,100.0,100.0
Dubai Motor City,2024-10-19 09:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,48,10.7,10.4,38.4,33.7,48,0.0,13.3,1011.3,2,100.0,100.0,100.0
Dubai Motor City,2024-10-19 10:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,45,10.5,10.2,42.6,34.8,45,0.0,14.9,1011.7,3,100.0,100.0,100.0
Dubai Motor City,2024-10-19 11:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,43,12.4,12.1,44.9,36.0,43,0.0,7.4,1011.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 12:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,35,14.4,14.0,43.5,37.0,35,0.0,8.5,1010.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 13:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,45,13.6,13.3,40.8,36.1,45,0.0,16.9,1009.7,2,100.0,100.0,100.0
Dubai Motor City,2024-10-19 14:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,31,14.8,14.5,39.1,36.7,31,0.0,20.9,1009.0,2,100.0,100.0,100.0
Dubai Motor City,2024-10-19 15:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,38,18.0,17.5,37.7,36.7,38,0.0,22.2,1008.3,2,100.0,100.0,100.0
Dubai Motor City,2024-10-19 16:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,39,17.9,17.5,35.9,35.9,39,0.0,25.8,1008.6,2,100.0,100.0,100.0
Dubai Motor City,2024-10-19 17:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,43,19.7,19.2,34.6,35.0,43,0.0,23.1,1008.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 18:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,49,20.1,19.9,33.6,34.0,49,0.0,19.1,1009.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 19:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,55,24.6,24.0,32.9,33.0,55,0.0,17.6,1010.0,5,100.0,100.0,100.0
Dubai Motor City,2024-10-19 20:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,62,35.5,32.7,32.4,32.7,62,0.0,12.0,1010.3,4,100.0,100.0,100.0
Dubai Motor City,2024-10-19 21:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,59,44.1,38.0,32.2,32.7,59,0.0,6.7,1010.3,3,100.0,100.0,100.0
Dubai Motor City,2024-10-19 22:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,66,46.7,40.0,32.0,31.9,66,0.0,12.6,1010.8,1,100.0,100.0,100.0
Dubai Motor City,2024-10-19 23:00:00,2024-10-19,25.04613617696849,55.24946085563235,Asia/Dubai,70,59.9,49.5,31.9,31.7,70,0.0,12.6,1010.3,2,100.0,100.0,100.0
Dubai Motor City,2024-10-20 00:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,74,71.9,64.2,31.7,31.5,74,0.0,9.4,1010.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 01:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,75,78.1,75.1,31.4,31.0,75,0.0,8.0,1009.9,2,100.0,100.0,100.0
Dubai Motor City,2024-10-20 02:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,75,66.1,55.5,31.3,30.5,75,0.0,9.4,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 03:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,79,66.2,55.5,31.2,30.5,79,0.0,8.0,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 04:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,77,71.6,63.4,31.1,30.9,77,0.0,13.9,1009.7,3,100.0,100.0,100.0
Dubai Motor City,2024-10-20 05:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,76,63.7,55.1,30.6,30.2,76,0.0,8.5,1010.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 06:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,75,44.2,38.0,29.9,30.2,75,0.0,10.1,1010.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 07:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,75,39.0,34.7,29.6,29.9,75,0.0,9.9,1010.9,2,100.0,100.0,100.0
Dubai Motor City,2024-10-20 08:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,75,39.7,35.1,32.6,30.7,75,0.0,8.0,1011.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 09:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,67,57.7,48.2,37.8,32.3,67,0.0,7.1,1011.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 10:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,55,52.9,44.1,43.3,34.0,55,0.0,7.2,1011.9,1,100.0,100.0,100.0
Dubai Motor City,2024-10-20 11:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,39,40.8,35.2,46.4,36.0,39,0.0,8.0,1011.3,1,100.0,100.0,100.0
Dubai Motor City,2024-10-20 12:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,40,31.7,29.2,43.6,37.3,40,0.0,9.3,1010.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-20 13:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,48,16.5,16.2,40.9,35.9,48,0.0,21.3,1009.6,1,100.0,100.0,100.0
Dubai Motor City,2024-10-20 14:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,40,41.4,36.4,39.0,36.0,40,0.0,22.8,1008.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 15:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,48,57.0,47.4,37.6,35.3,48,0.0,24.2,1008.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 16:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,49,53.4,44.9,35.8,34.8,49,0.0,24.2,1008.7,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 17:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,58,53.3,44.9,34.6,33.7,58,0.0,20.1,1008.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 18:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,66,62.0,52.9,33.7,33.0,66,0.0,15.7,1009.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 19:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,69,77.2,73.8,32.9,32.4,69,0.0,18.0,1009.6,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 20:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,68,83.5,82.5,32.5,32.7,68,0.0,15.2,1010.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 21:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,71,79.0,77.0,32.3,32.0,71,0.0,13.8,1010.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 22:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,71,76.5,72.2,32.0,32.2,71,0.0,11.1,1010.6,0,100.0,100.0,100.0
Dubai Motor City,2024-10-20 23:00:00,2024-10-20,25.04613617696849,55.24946085563235,Asia/Dubai,72,72.8,65.4,31.8,31.7,72,0.0,11.7,1010.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 00:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,68,68.7,58.9,31.6,31.7,68,0.0,8.8,1010.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 01:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,71,69.5,60.3,31.3,31.4,71,0.0,8.5,1009.9,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 02:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,72,72.9,65.6,31.0,30.5,72,0.0,6.7,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 03:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,76,72.7,65.5,30.6,30.5,76,0.0,4.5,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 04:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,76,72.8,65.6,30.3,30.1,76,0.0,7.4,1009.6,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 05:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,82,76.4,71.8,29.9,29.2,82,0.0,9.3,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 06:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,82,81.5,79.5,29.2,29.5,82,0.0,9.3,1010.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 07:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,83,91.7,89.8,28.9,29.1,83,0.0,11.1,1010.1,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 08:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,80,101.0,99.2,30.7,29.7,80,0.0,13.0,1011.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 09:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,67,80.5,77.7,36.0,31.3,67,0.0,11.7,1011.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 10:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,46,62.0,54.3,41.7,34.5,46,0.0,11.1,1011.1,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 11:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,27,33.4,30.6,45.0,37.0,27,0.0,11.1,1010.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 12:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,31,36.7,32.9,42.4,37.2,31,0.0,12.0,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 13:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,53,51.4,44.6,40.9,35.2,53,0.0,20.4,1008.9,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 14:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,56,75.5,71.9,38.8,34.7,56,0.0,27.3,1008.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 15:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,60,76.8,73.2,36.8,34.0,60,0.0,24.6,1008.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 16:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,58,72.4,65.2,35.2,34.3,58,0.0,26.4,1007.8,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 17:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,56,67.5,57.1,34.1,33.7,56,0.0,24.9,1008.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 18:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,71,71.8,64.1,33.0,32.7,71,0.0,17.0,1008.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 19:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,76,76.2,72.0,32.2,31.7,76,0.0,11.2,1009.6,4,100.0,100.0,100.0
Dubai Motor City,2024-10-21 20:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,72,75.1,69.6,31.9,31.7,72,0.0,2.9,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 21:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,75,77.8,74.7,31.5,31.7,75,0.0,7.4,1010.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 22:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,71,80.3,78.5,31.3,31.4,71,0.0,6.7,1009.8,0,100.0,100.0,100.0
Dubai Motor City,2024-10-21 23:00:00,2024-10-21,25.04613617696849,55.24946085563235,Asia/Dubai,68,80.6,79.0,31.0,31.7,68,0.0,7.2,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 00:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,71,85.3,84.2,30.6,30.5,71,0.0,9.9,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 01:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,75,90.0,88.9,30.3,30.0,75,0.0,8.8,1009.1,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 02:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,75,96.0,94.8,29.9,29.7,75,0.0,9.3,1008.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 03:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,78,98.8,97.3,29.4,29.7,78,0.0,10.1,1009.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 04:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,81,96.6,95.5,29.0,28.7,81,0.0,10.6,1009.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 05:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,84,98.3,96.9,28.7,28.6,84,0.0,12.1,1009.2,1,100.0,100.0,100.0
Dubai Motor City,2024-10-22 06:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,84,101.0,99.6,28.4,28.7,84,0.0,10.1,1010.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-22 07:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,85,98.2,96.2,27.4,28.4,85,0.0,10.1,1010.7,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 08:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,84,83.3,80.9,27.7,29.0,84,0.0,12.5,1011.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 09:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,79,65.1,54.3,31.5,30.0,79,0.0,17.2,1012.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-22 10:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,69,53.4,44.8,35.7,31.5,69,0.0,14.9,1012.0,3,100.0,100.0,100.0
Dubai Motor City,2024-10-22 11:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,57,46.1,39.2,39.8,33.7,57,0.0,13.8,1011.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 12:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,44,48.0,40.9,31.2,35.0,44,0.0,8.8,1011.0,1,100.0,100.0,100.0
Dubai Motor City,2024-10-22 13:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,38,42.2,36.7,37.6,36.5,38,0.0,13.8,1010.1,1,100.0,100.0,100.0
Dubai Motor City,2024-10-22 14:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,54,44.5,38.3,38.4,35.7,54,0.0,14.9,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 15:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,55,50.6,42.9,38.9,35.3,55,0.0,16.1,1009.0,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 16:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,62,55.4,46.2,34.7,33.9,62,0.0,29.1,1009.1,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 17:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,63,58.9,48.6,31.7,33.0,63,0.0,25.9,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 18:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,71,46.0,39.4,30.7,32.0,71,0.0,25.5,1009.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 19:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,71,41.9,36.4,30.1,31.8,71,0.0,15.3,1010.4,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 20:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,71,38.6,34.2,29.8,31.7,71,0.0,5.6,1011.3,0,100.0,100.0,100.0
Dubai Motor City,2024-10-22 21:00:00,2024-10-22,25.04613617696849,55.24946085563235,Asia/Dubai,72,40.2,34.9,29.4,31.5,72,0.0,6.7,1011.3,0,100.0,100.0,100.0
