location_name,date,latitude,longitude,timezone,humidity,pm10,pm25,temperature,temp_meteostat,temp_min_meteostat,temp_max_meteostat,humidity_meteostat,precipitation_meteostat,wind_speed_meteostat,pressure_meteostat,cloud_cover_meteostat,hourly_rows,pm25_non_null_hours,pm10_non_null_hours,temperature_non_null_hours
The Views,2025-06-28,25.092213,55.168125,Asia/Dubai,51.291666666666664,,38.324999999999996,36.295833333333334,36.35,33.3,41.2,51.291666666666664,0.0,11.737499999999999,994.0625,1.2083333333333333,24,24,0,24
The Views,2025-06-29,25.092213,55.168125,Asia/Dubai,55.958333333333336,,49.291666666666664,35.5375,35.300000000000004,33.0,38.5,55.958333333333336,0.0,11.275,993.0708333333333,2.0,24,24,0,24
The Views,2025-06-30,25.092213,55.168125,Asia/Dubai,59.791666666666664,,55.00833333333333,34.9375,34.266666666666666,30.8,38.0,59.791666666666664,0.0,11.375,993.2666666666668,1.375,24,24,0,24
The Views,2025-07-01,25.092213,55.168125,Asia/Dubai,49.25,,59.854166666666664,35.87083333333333,35.94166666666667,30.3,41.0,49.25,0.0,10.379166666666666,994.1,0.5416666666666666,24,24,0,24
The Views,2025-07-02,25.092213,55.168125,Asia/Dubai,54.208333333333336,,72.81666666666666,35.670833333333334,35.0,31.1,38.7,54.208333333333336,0.0,11.85,994.7583333333333,0.08333333333333333,24,24,0,24
The Views,2025-07-03,25.092213,55.168125,Asia/Dubai,64.29166666666667,,27.9875,35.06666666666667,34.46666666666667,31.0,39.7,64.29166666666667,0.0,13.608333333333334,994.9083333333333,0.5416666666666666,24,24,0,24
The Views,2025-07-04,25.092213,55.168125,Asia/Dubai,65.58333333333333,,43.824999999999996,35.079166666666666,34.425000000000004,30.8,39.2,65.58333333333333,0.0,13.549999999999999,995.5541666666667,0.9166666666666666,24,24,0,24
The Views,2025-07-05,25.092213,55.168125,Asia/Dubai,63.958333333333336,,39.199999999999996,35.1625,34.74166666666667,32.2,38.0,63.958333333333336,0.0,11.754166666666668,995.75,0.625,24,24,0,24
The Views,2025-07-06,25.092213,55.168125,Asia/Dubai,60.125,,18.576666666666664,34.61666666666667,33.75,30.8,38.3,60.125,0.0,17.229166666666668,995.2166666666667,1.0,24,24,0,24
The Views,2025-07-07,25.092213,55.168125,Asia/Dubai,51.541666666666664,,18.866666666666667,34.166666666666664,33.4125,29.0,37.0,51.541666666666664,0.0,16.295833333333334,995.725,0.4166666666666667,24,24,0,24
The Views,2025-07-08,25.092213,55.168125,Asia/Dubai,47.291666666666664,,36.625,34.541666666666664,33.987500000000004,30.0,38.2,47.291666666666664,0.0,12.441666666666668,996.3791666666667,0.20833333333333334,24,24,0,24
The Views,2025-07-09,25.092213,55.168125,Asia/Dubai,40.166666666666664,,46.4,34.9625,34.55833333333333,30.1,38.0,40.166666666666664,0.0,10.033333333333333,996.5541666666667,0.2916666666666667,24,24,0,24
The Views,2025-07-10,25.092213,55.168125,Asia/Dubai,33.125,,43.520833333333336,35.425000000000004,35.4375,30.8,39.5,33.125,0.0,10.1875,996.5166666666668,0.4583333333333333,24,24,0,24
The Views,2025-07-11,25.092213,55.168125,Asia/Dubai,42.25,,42.7125,36.05416666666667,36.97083333333333,32.1,43.0,42.25,0.0,15.120833333333332,997.0,0.16666666666666666,24,24,0,24
The Views,2025-07-12,25.092213,55.168125,Asia/Dubai,41.625,,31.991666666666664,36.516666666666666,37.479166666666664,32.8,42.2,41.625,0.0,16.825,998.4458333333333,3.0833333333333335,24,24,0,24
The Views,2025-07-13,25.092213,55.168125,Asia/Dubai,36.583333333333336,,23.116666666666664,37.61666666666667,38.233333333333334,32.4,45.6,36.583333333333336,0.0,15.029166666666667,998.775,0.3333333333333333,24,24,0,24
The Views,2025-07-14,25.092213,55.168125,Asia/Dubai,28.708333333333332,,28.616666666666664,37.925000000000004,39.579166666666666,33.9,45.2,28.708333333333332,0.0,15.058333333333332,997.0875,0.5833333333333334,24,24,0,24
The Views,2025-07-15,25.092213,55.168125,Asia/Dubai,26.625,,30.4875,38.137499999999996,39.81666666666667,34.3,44.6,26.625,0.0,13.841666666666667,996.0791666666668,0.625,24,24,0,24
The Views,2025-07-16,25.092213,55.168125,Asia/Dubai,32.666666666666664,,50.62083333333334,37.979166666666664,38.574999999999996,34.4,44.7,32.666666666666664,0.0,14.304166666666667,996.6750000000001,0.5,24,24,0,24
The Views,2025-07-17,25.092213,55.168125,Asia/Dubai,32.958333333333336,,57.76666666666667,37.112500000000004,37.75833333333333,32.0,42.3,32.958333333333336,0.0,12.904166666666667,997.2041666666668,0.16666666666666666,24,24,0,24
The Views,2025-07-18,25.092213,55.168125,Asia/Dubai,34.791666666666664,,32.81666666666667,37.85,39.074999999999996,33.6,45.2,34.791666666666664,0.0,15.5625,997.1166666666667,0.6666666666666666,24,24,0,24
The Views,2025-07-19,25.092213,55.168125,Asia/Dubai,39.833333333333336,,26.266666666666666,38.329166666666666,38.55833333333333,33.8,43.9,39.833333333333336,0.0,15.754166666666668,995.8666666666667,0.125,24,24,0,24
The Views,2025-07-20,25.092213,55.168125,Asia/Dubai,52.875,,32.895833333333336,37.19166666666667,36.7875,32.4,40.2,52.875,0.0,11.9375,993.9916666666667,1.7083333333333333,24,24,0,24
The Views,2025-07-21,25.092213,55.168125,Asia/Dubai,41.125,,33.012499999999996,38.0875,39.104166666666664,32.8,44.8,41.125,0.0,15.174999999999999,994.4291666666667,1.2916666666666667,24,24,0,24
The Views,2025-07-22,25.092213,55.168125,Asia/Dubai,43.083333333333336,,26.537499999999998,38.36666666666667,38.762499999999996,32.3,45.0,43.083333333333336,0.0,16.54583333333333,995.4708333333333,3.5,24,24,0,24
The Views,2025-07-23,25.092213,55.168125,Asia/Dubai,57.833333333333336,,36.275,37.02916666666667,35.86666666666667,32.5,40.5,57.833333333333336,0.0,12.125,993.8541666666666,4.541666666666667,24,24,0,24
The Views,2025-07-24,25.092213,55.168125,Asia/Dubai,60.708333333333336,,66.25,36.38333333333333,35.729166666666664,30.7,40.2,60.708333333333336,0.0,12.387500000000001,991.7958333333332,0.0,24,24,0,24
The Views,2025-07-25,25.092213,55.168125,Asia/Dubai,46.416666666666664,,30.45,37.7125,38.42916666666667,32.3,45.1,46.416666666666664,0.0,19.412499999999998,992.0,0.5416666666666666,24,24,0,24
The Views,2025-07-26,25.092213,55.168125,Asia/Dubai,40.375,,27.1375,38.425000000000004,38.71666666666667,32.6,44.8,40.375,0.0,16.579166666666666,994.2708333333334,1.0416666666666667,24,24,0,24
The Views,2025-07-27,25.092213,55.168125,Asia/Dubai,34.041666666666664,,27.724999999999998,38.65416666666667,39.1,33.6,44.7,34.041666666666664,0.0,14.620833333333332,995.2791666666667,2.875,24,24,0,24
The Views,2025-07-28,25.092213,55.168125,Asia/Dubai,37.041666666666664,,25.241666666666664,38.737500000000004,38.84166666666667,33.0,46.1,37.041666666666664,0.0,14.479166666666666,995.8666666666667,2.0,24,24,0,24
The Views,2025-07-29,25.092213,55.168125,Asia/Dubai,35.333333333333336,,38.82083333333333,38.62083333333333,38.483333333333334,33.6,46.0,35.333333333333336,0.0,15.754166666666668,996.7875,0.375,24,24,0,24
The Views,2025-07-30,25.092213,55.168125,Asia/Dubai,43.375,,56.958333333333336,37.43333333333333,36.795833333333334,32.5,41.6,43.375,0.0,14.058333333333332,996.0416666666666,0.7083333333333334,24,24,0,24
The Views,2025-07-31,25.092213,55.168125,Asia/Dubai,38.833333333333336,,51.84583333333333,37.641666666666666,38.44166666666667,32.7,44.2,38.833333333333336,0.0,12.3125,993.6708333333332,3.9166666666666665,24,24,0,24
The Views,2025-08-01,25.092213,55.168125,Asia/Dubai,36.166666666666664,,39.645833333333336,39.266666666666666,39.38333333333333,34.0,45.8,36.166666666666664,0.0,22.520833333333332,994.6374999999999,3.5,24,24,0,24
The Views,2025-08-02,25.092213,55.168125,Asia/Dubai,43.333333333333336,,28.71666666666667,38.416666666666664,38.229166666666664,31.5,44.1,43.333333333333336,0.0,18.041666666666668,996.9499999999999,1.5,24,24,0,24
The Views,2025-08-03,25.092213,55.168125,Asia/Dubai,39.541666666666664,,26.400000000000002,38.3375,38.458333333333336,32.7,43.6,39.541666666666664,0.0,16.566666666666666,997.6958333333333,3.0416666666666665,24,24,0,24
The Views,2025-08-04,25.092213,55.168125,Asia/Dubai,43.75,,23.708333333333332,38.0125,37.71666666666667,32.6,42.9,43.75,0.0,18.729166666666668,999.1958333333333,0.20833333333333334,24,24,0,24
The Views,2025-08-05,25.092213,55.168125,Asia/Dubai,38.583333333333336,,18.662499999999998,37.975,37.65833333333333,33.8,42.1,38.583333333333336,0.0,16.5,999.6625,0.9166666666666666,24,24,0,24
The Views,2025-08-06,25.092213,55.168125,Asia/Dubai,35.291666666666664,,17.466666666666665,38.12083333333333,38.11666666666667,34.0,43.5,35.291666666666664,0.0,16.279166666666665,999.2125,0.5416666666666666,24,24,0,24
The Views,2025-08-07,25.092213,55.168125,Asia/Dubai,38.125,,18.729166666666668,38.0375,37.82083333333333,33.3,42.7,38.125,0.0,16.754166666666666,999.4916666666667,0.5833333333333334,24,24,0,24
The Views,2025-08-08,25.092213,55.168125,Asia/Dubai,43.625,,18.645833333333332,37.71666666666667,37.21666666666667,32.2,41.9,43.625,0.0,17.5125,1000.5333333333333,0.041666666666666664,24,24,0,24
The Views,2025-08-09,25.092213,55.168125,Asia/Dubai,38.916666666666664,,19.925,37.983333333333334,37.57083333333333,34.2,42.4,38.916666666666664,0.0,16.1375,1002.4458333333333,0.875,24,24,0,24
The Views,2025-08-10,25.092213,55.168125,Asia/Dubai,36.625,,17.045833333333334,37.875,37.766666666666666,33.0,42.6,36.625,0.0,16.254166666666666,1001.7333333333332,3.0833333333333335,24,24,0,24
The Views,2025-08-11,25.092213,55.168125,Asia/Dubai,34.708333333333336,,12.970416666666667,37.67916666666667,37.608333333333334,34.8,42.1,34.708333333333336,0.0,17.408333333333335,1001.8291666666668,1.0,24,24,0,24
The Views,2025-08-12,25.092213,55.168125,Asia/Dubai,36.208333333333336,,16.132083333333334,37.42916666666667,36.983333333333334,33.1,42.3,36.208333333333336,0.0,15.475,1001.4375,0.0,24,24,0,24
The Views,2025-08-13,25.092213,55.168125,Asia/Dubai,44.916666666666664,,30.474999999999998,36.75,36.199999999999996,31.5,40.7,44.916666666666664,0.0,14.0,999.1374999999999,0.6666666666666666,24,24,0,24
The Views,2025-08-14,25.092213,55.168125,Asia/Dubai,41.833333333333336,,46.449999999999996,36.65833333333333,36.637499999999996,31.4,40.9,41.833333333333336,0.0,10.991666666666667,997.0333333333333,2.9166666666666665,24,24,0,24
The Views,2025-08-15,25.092213,55.168125,Asia/Dubai,45.375,,32.125,38.108333333333334,37.06666666666667,32.6,42.5,45.375,0.0,28.433333333333334,996.5333333333333,4.333333333333333,24,24,0,24
The Views,2025-08-16,25.092213,55.168125,Asia/Dubai,46.375,,22.55,37.454166666666666,36.80833333333333,30.9,44.8,46.375,0.0,20.308333333333334,996.8125,2.25,24,24,0,24
The Views,2025-08-17,25.092213,55.168125,Asia/Dubai,40.75,,17.297083333333333,37.670833333333334,37.4125,32.4,43.3,40.75,0.0,15.012500000000001,997.1958333333333,3.0416666666666665,24,24,0,24
The Views,2025-08-18,25.092213,55.168125,Asia/Dubai,39.125,,16.3025,37.25416666666667,37.55833333333333,33.2,42.1,39.125,0.0,13.579166666666666,998.4958333333334,4.75,24,24,0,24
The Views,2025-08-19,25.092213,55.168125,Asia/Dubai,44.25,,22.000416666666666,36.61666666666667,37.1625,34.0,41.7,44.25,0.0,16.533333333333335,998.3333333333334,7.083333333333333,24,24,0,24
The Views,2025-08-20,25.092213,55.168125,Asia/Dubai,44.10526315789474,,23.415263157894735,37.06842105263158,37.67894736842105,32.9,43.0,44.10526315789474,0.0,15.584210526315792,996.6842105263158,3.263157894736842,19,19,0,19
The Views,2025-08-21,25.092213,55.168125,Asia/Dubai,44.31818181818182,,13.068636363636363,37.04545454545455,36.800000000000004,32.8,41.1,44.31818181818182,0.0,16.763636363636365,999.35,0.8181818181818182,22,22,0,22
The Views,2025-08-22,25.092213,55.168125,Asia/Dubai,50.291666666666664,,20.58875,36.27916666666667,35.75833333333333,32.0,40.1,50.291666666666664,0.0,17.670833333333334,1000.025,0.8333333333333334,24,24,0,24
The Views,2025-08-23,25.092213,55.168125,Asia/Dubai,50.208333333333336,,31.304166666666664,36.5,35.87916666666667,32.4,41.1,50.208333333333336,0.0,16.208333333333332,998.2041666666668,0.4166666666666667,24,24,0,24
The Views,2025-08-24,25.092213,55.168125,Asia/Dubai,57.416666666666664,,46.53333333333333,35.891666666666666,34.90416666666667,31.1,39.4,57.416666666666664,0.0,15.008333333333333,998.525,0.875,24,24,0,24
The Views,2025-08-25,25.092213,55.168125,Asia/Dubai,38.75,,48.84583333333333,35.71666666666667,35.891666666666666,31.0,42.2,38.75,0.0,13.700000000000001,998.6750000000001,1.5,24,24,0,24
The Views,2025-08-26,25.092213,55.168125,Asia/Dubai,29.041666666666668,,48.4125,36.454166666666666,36.7875,31.1,42.9,29.041666666666668,0.0,11.4625,998.8541666666666,2.125,24,24,0,24
The Views,2025-08-27,25.092213,55.168125,Asia/Dubai,44.541666666666664,,38.49583333333333,37.112500000000004,37.07083333333333,31.2,44.1,44.541666666666664,0.0,17.591666666666665,998.6083333333332,0.5416666666666666,24,24,0,24
The Views,2025-08-28,25.092213,55.168125,Asia/Dubai,40.166666666666664,,31.041666666666668,37.27916666666667,37.025,31.0,44.1,40.166666666666664,0.0,15.283333333333333,999.6291666666666,0.4583333333333333,24,24,0,24
The Views,2025-08-29,25.092213,55.168125,Asia/Dubai,36.958333333333336,,26.7375,37.27916666666667,37.69583333333333,33.1,42.8,36.958333333333336,0.0,11.85,999.4666666666667,0.5833333333333334,24,24,0,24
The Views,2025-08-30,25.092213,55.168125,Asia/Dubai,49.125,,42.395833333333336,37.050000000000004,36.6,31.1,42.9,49.125,0.0,13.029166666666667,1000.5375,2.5833333333333335,24,24,0,24
The Views,2025-08-31,25.092213,55.168125,Asia/Dubai,36.208333333333336,,38.050000000000004,37.275,37.333333333333336,31.5,43.7,36.208333333333336,0.0,11.916666666666666,1000.2833333333333,4.291666666666667,24,24,0,24
The Views,2025-09-01,25.092213,55.168125,Asia/Dubai,52.291666666666664,,41.862500000000004,36.604166666666664,35.37916666666667,31.3,42.5,52.291666666666664,0.0,13.683333333333332,997.85,2.2916666666666665,24,24,0,24
The Views,2025-09-02,25.092213,55.168125,Asia/Dubai,66.0,,57.81666666666666,35.78333333333333,34.175000000000004,29.8,39.8,66.0,0.0,12.75,997.525,0.25,24,24,0,24
The Views,2025-09-03,25.092213,55.168125,Asia/Dubai,56.375,,33.9625,35.987500000000004,34.875,29.4,42.2,56.375,0.0,13.195833333333333,999.1583333333333,0.125,24,24,0,24
The Views,2025-09-04,25.092213,55.168125,Asia/Dubai,47.875,,19.495833333333334,36.612500000000004,35.94166666666667,30.1,43.0,47.875,0.0,19.587500000000002,1000.4,0.3333333333333333,24,24,0,24
The Views,2025-09-05,25.092213,55.168125,Asia/Dubai,42.166666666666664,,17.841666666666665,36.84166666666667,36.729166666666664,31.9,41.8,42.166666666666664,0.0,13.429166666666667,1002.4499999999999,0.4166666666666667,24,24,0,24
The Views,2025-09-06,25.092213,55.168125,Asia/Dubai,40.833333333333336,,21.96666666666667,36.9,37.175000000000004,33.1,42.0,40.833333333333336,0.0,13.579166666666666,1002.9166666666666,1.0833333333333333,24,24,0,24
The Views,2025-09-07,25.092213,55.168125,Asia/Dubai,57.916666666666664,,38.541666666666664,35.545833333333334,34.983333333333334,31.3,38.2,57.916666666666664,0.0,12.154166666666667,1001.3958333333334,1.0,24,24,0,24
The Views,2025-09-08,25.092213,55.168125,Asia/Dubai,67.63157894736842,,46.00526315789474,35.0,33.94736842105263,30.3,39.2,67.63157894736842,0.0,10.110526315789473,999.8421052631579,0.9473684210526315,19,19,0,19
The Views,2025-09-09,25.092213,55.168125,Asia/Dubai,60.416666666666664,,43.375,35.983333333333334,35.979166666666664,30.8,42.8,60.416666666666664,0.0,12.804166666666667,1000.4458333333333,1.4583333333333333,24,24,0,24
The Views,2025-09-10,25.092213,55.168125,Asia/Dubai,45.375,,27.104166666666668,35.93333333333333,35.37083333333333,30.1,41.2,45.375,0.0,11.475,1001.5208333333334,2.2916666666666665,24,24,0,24
The Views,2025-09-11,25.092213,55.168125,Asia/Dubai,48.625,,20.898333333333333,36.24583333333333,35.31666666666667,31.0,40.5,48.625,0.0,17.004166666666666,1001.4833333333332,0.5,24,24,0,24
The Views,2025-09-12,25.092213,55.168125,Asia/Dubai,53.416666666666664,,10.448333333333332,36.13333333333333,34.7,30.8,39.9,53.416666666666664,0.0,20.1375,1002.5875,1.2083333333333333,24,24,0,24
The Views,2025-09-13,25.092213,55.168125,Asia/Dubai,55.125,,11.573749999999999,35.74583333333333,33.77916666666667,29.9,39.5,55.125,0.0,23.358333333333334,1003.9291666666667,0.3333333333333333,24,24,0,24
The Views,2025-09-14,25.092213,55.168125,Asia/Dubai,55.333333333333336,,5.137083333333334,35.354166666666664,33.0,29.3,38.5,55.333333333333336,0.0,20.320833333333333,1005.4083333333333,0.041666666666666664,24,24,0,24
The Views,2025-09-15,25.092213,55.168125,Asia/Dubai,53.5,,4.453333333333333,35.0875,32.958333333333336,29.8,37.5,53.5,0.0,16.8875,1005.4833333333332,0.0,24,24,0,24
The Views,2025-09-16,25.092213,55.168125,Asia/Dubai,65.54166666666667,,22.763333333333335,35.5,33.612500000000004,30.3,38.8,65.54166666666667,0.0,12.5875,1004.3458333333333,0.5,24,24,0,24
The Views,2025-09-17,25.092213,55.168125,Asia/Dubai,64.70833333333333,,50.06666666666666,35.479166666666664,34.15416666666667,30.3,40.4,64.70833333333333,0.0,11.445833333333333,1004.0083333333333,2.5,24,24,0,24
The Views,2025-09-18,25.092213,55.168125,Asia/Dubai,61.583333333333336,,42.99583333333334,35.199999999999996,33.891666666666666,29.2,40.2,61.583333333333336,0.0,11.329166666666666,1003.7416666666667,5.5,24,24,0,24
The Views,2025-09-19,25.092213,55.168125,Asia/Dubai,59.0,,49.729166666666664,34.987500000000004,33.0875,27.8,38.2,59.0,0.0,10.208333333333334,1003.4083333333333,2.625,24,24,0,24
The Views,2025-09-20,25.092213,55.168125,Asia/Dubai,54.291666666666664,,37.6875,35.68333333333333,34.4625,29.3,41.0,54.291666666666664,0.0,16.229166666666668,1002.85,0.041666666666666664,24,24,0,24
The Views,2025-09-21,25.092213,55.168125,Asia/Dubai,48.125,,20.333333333333332,35.979166666666664,34.67916666666667,29.7,40.2,48.125,0.0,14.416666666666666,1003.7125,2.8333333333333335,24,24,0,24
The Views,2025-09-22,25.092213,55.168125,Asia/Dubai,53.75,,27.650000000000002,35.59166666666667,34.07083333333333,29.9,39.5,53.75,0.0,12.612499999999999,1005.0666666666666,0.041666666666666664,24,24,0,24
The Views,2025-09-23,25.092213,55.168125,Asia/Dubai,66.375,,57.362500000000004,35.1,32.90416666666667,29.0,37.6,66.375,0.0,10.237499999999999,1005.5708333333333,0.0,24,24,0,24
The Views,2025-09-24,25.092213,55.168125,Asia/Dubai,62.041666666666664,,24.900000000000002,34.949999999999996,32.762499999999996,28.7,38.0,62.041666666666664,0.0,18.854166666666668,1003.5083333333333,0.0,24,24,0,24
The Views,2025-09-25,25.092213,55.168125,Asia/Dubai,57.208333333333336,,10.137083333333333,34.4125,32.11666666666667,28.1,37.5,57.208333333333336,0.0,13.0625,1002.775,0.125,24,24,0,24
The Views,2025-09-26,25.092213,55.168125,Asia/Dubai,55.791666666666664,,29.09166666666667,34.800000000000004,32.762499999999996,28.1,38.6,55.791666666666664,0.0,10.379166666666666,1005.1833333333334,0.0,24,24,0,24
The Views,2025-09-27,25.092213,55.168125,Asia/Dubai,52.04545454545455,,25.181818181818183,35.03181818181818,33.61818181818182,29.1,39.5,52.04545454545455,0.0,11.409090909090908,1007.2227272727273,0.045454545454545456,22,22,0,22
The Views,2025-09-28,25.092213,55.168125,Asia/Dubai,55.19047619047619,,31.166666666666668,34.82857142857143,32.75714285714285,29.0,38.2,55.19047619047619,0.0,11.623809523809523,1007.5999999999999,0.2857142857142857,21,21,0,21
The Views,2025-09-29,25.092213,55.168125,Asia/Dubai,64.30434782608695,,43.59130434782609,34.43043478260869,32.23913043478261,27.6,38.6,64.30434782608695,0.0,13.326086956521738,1004.8826086956522,0.043478260869565216,23,23,0,23
The Views,2025-09-30,25.092213,55.168125,Asia/Dubai,66.17391304347827,,31.02173913043478,34.278260869565216,32.278260869565216,27.5,39.2,66.17391304347827,0.0,11.830434782608696,1002.1043478260871,2.391304347826087,23,23,0,23
The Views,2025-10-01,25.092213,55.168125,Asia/Dubai,71.875,,41.44166666666667,33.895833333333336,31.804166666666664,26.5,38.3,71.875,0.0,12.420833333333334,1000.8791666666666,0.75,24,24,0,24
The Views,2025-10-02,25.092213,55.168125,Asia/Dubai,65.66666666666667,,26.766666666666666,34.074999999999996,32.09166666666667,27.2,37.8,65.66666666666667,0.0,11.283333333333333,1003.5583333333334,0.4166666666666667,24,24,0,24
The Views,2025-10-03,25.092213,55.168125,Asia/Dubai,62.208333333333336,,30.483333333333334,34.175000000000004,32.041666666666664,27.0,37.8,62.208333333333336,0.0,11.4,1007.2875,0.0,24,24,0,24
The Views,2025-10-04,25.092213,55.168125,Asia/Dubai,63.73913043478261,,31.082608695652173,33.76086956521739,31.40434782608696,27.1,36.7,63.73913043478261,0.0,12.378260869565217,1008.2434782608696,0.0,23,23,0,23
The Views,2025-10-05,25.092213,55.168125,Asia/Dubai,67.95833333333333,,29.4375,33.525,30.954166666666666,26.6,36.1,67.95833333333333,0.0,11.720833333333333,1007.0083333333333,0.0,24,24,0,24
The Views,2025-10-06,25.092213,55.168125,Asia/Dubai,62.166666666666664,,36.104166666666664,33.637499999999996,31.608333333333334,25.8,38.8,62.166666666666664,0.0,13.674999999999999,1007.1208333333334,0.0,24,24,0,24
The Views,2025-10-07,25.092213,55.168125,Asia/Dubai,58.625,,30.25,33.875,31.583333333333332,26.4,38.5,58.625,0.0,12.133333333333333,1008.1,0.0,24,24,0,24
The Views,2025-10-08,25.092213,55.168125,Asia/Dubai,58.416666666666664,,38.50833333333333,33.420833333333334,31.020833333333332,26.1,37.3,58.416666666666664,0.0,9.741666666666667,1008.8666666666667,0.0,24,24,0,24
The Views,2025-10-09,25.092213,55.168125,Asia/Dubai,54.833333333333336,,24.112083333333334,33.416666666666664,31.266666666666666,25.9,37.0,54.833333333333336,0.0,10.433333333333334,1010.8916666666668,0.125,24,24,0,24
The Views,2025-10-10,25.092213,55.168125,Asia/Dubai,52.208333333333336,,28.3275,33.34583333333333,31.27916666666667,26.0,37.3,52.208333333333336,0.0,10.866666666666667,1010.4458333333333,0.0,24,24,0,24
The Views,2025-10-11,25.092213,55.168125,Asia/Dubai,59.69565217391305,,49.53478260869565,32.78260869565217,30.22608695652174,25.7,35.9,59.69565217391305,0.0,10.191304347826087,1009.7434782608696,0.043478260869565216,23,23,0,23
The Views,2025-10-12,25.092213,55.168125,Asia/Dubai,50.375,,25.999166666666667,33.270833333333336,31.545833333333334,26.6,36.9,50.375,0.0,14.4125,1010.0833333333334,1.9166666666666667,24,24,0,24
The Views,2025-10-13,25.092213,55.168125,Asia/Dubai,41.5,,14.884583333333333,33.25833333333333,32.35,28.7,36.4,41.5,0.0,12.408333333333333,1011.2583333333333,1.9166666666666667,24,24,0,24
The Views,2025-10-14,25.092213,55.168125,Asia/Dubai,51.875,,31.40833333333333,33.016666666666666,31.287499999999998,27.3,35.9,51.875,0.0,13.237499999999999,1010.275,0.4166666666666667,24,24,0,24
The Views,2025-10-15,25.092213,55.168125,Asia/Dubai,65.25,,43.51666666666667,32.81666666666667,30.625,26.6,35.8,65.25,0.0,11.541666666666666,1008.6458333333334,0.5,24,24,0,24
The Views,2025-10-16,25.092213,55.168125,Asia/Dubai,60.958333333333336,,28.383333333333336,32.483333333333334,30.354166666666668,26.4,35.7,60.958333333333336,0.0,14.070833333333333,1009.9208333333332,0.625,24,24,0,24
The Views,2025-10-17,25.092213,55.168125,Asia/Dubai,48.541666666666664,,15.33,32.545833333333334,30.495833333333334,26.4,35.1,48.541666666666664,0.0,14.4625,1012.0208333333334,0.16666666666666666,24,24,0,24
The Views,2025-10-18,25.092213,55.168125,Asia/Dubai,49.791666666666664,,19.204583333333332,32.4125,30.170833333333334,26.1,35.0,49.791666666666664,0.0,13.487499999999999,1011.725,0.0,24,24,0,24
The Views,2025-10-19,25.092213,55.168125,Asia/Dubai,60.333333333333336,,33.44166666666667,32.387499999999996,29.566666666666666,25.4,33.8,60.333333333333336,0.0,11.908333333333333,1010.0625,0.2916666666666667,24,24,0,24
The Views,2025-10-20,25.092213,55.168125,Asia/Dubai,64.52380952380952,,32.15714285714286,32.095238095238095,29.33809523809524,25.3,35.2,64.52380952380952,0.0,12.276190476190477,1009.3761904761906,0.0,21,21,0,21
The Views,2025-10-21,25.092213,55.168125,Asia/Dubai,54.916666666666664,,30.883333333333336,32.362500000000004,29.97083333333333,25.1,35.6,54.916666666666664,0.0,11.429166666666667,1011.4833333333332,0.25,24,24,0,24
The Views,2025-10-22,25.092213,55.168125,Asia/Dubai,51.958333333333336,,33.775,32.541666666666664,30.629166666666666,25.4,36.2,51.958333333333336,0.0,11.716666666666667,1013.5333333333333,0.08333333333333333,24,24,0,24
The Views,2025-10-23,25.092213,55.168125,Asia/Dubai,61.083333333333336,,38.25416666666667,32.50833333333333,29.508333333333336,25.5,34.4,61.083333333333336,0.0,11.637500000000001,1013.0083333333333,0.2916666666666667,24,24,0,24
The Views,2025-10-24,25.092213,55.168125,Asia/Dubai,53.916666666666664,,36.362500000000004,32.199999999999996,29.299999999999997,24.7,34.9,53.916666666666664,0.0,10.904166666666667,1012.1708333333332,0.0,24,24,0,24
The Views,2025-10-25,25.092213,55.168125,Asia/Dubai,54.791666666666664,,39.24583333333333,31.733333333333334,28.758333333333336,24.0,33.5,54.791666666666664,0.0,10.679166666666667,1010.3166666666666,0.0,24,24,0,24
The Views,2025-10-26,25.092213,55.168125,Asia/Dubai,59.82608695652174,,41.93913043478261,31.573913043478264,28.469565217391303,23.9,32.3,59.82608695652174,0.0,10.152173913043478,1009.9869565217392,0.0,23,23,0,23
The Views,2025-10-27,25.092213,55.168125,Asia/Dubai,59.083333333333336,,43.729166666666664,31.333333333333332,28.349999999999998,24.0,32.5,59.083333333333336,0.0,9.75,1010.8083333333334,0.0,24,24,0,24
The Views,2025-10-28,25.092213,55.168125,Asia/Dubai,62.583333333333336,,46.512499999999996,31.795833333333334,28.90833333333333,24.4,33.4,62.583333333333336,0.0,11.775,1011.2125,0.0,24,24,0,24
The Views,2025-10-29,25.092213,55.168125,Asia/Dubai,60.75,,41.916666666666664,31.945833333333336,29.349999999999998,24.7,34.0,60.75,0.0,12.7125,1010.8375,0.2916666666666667,24,24,0,24
The Views,2025-10-30,25.092213,55.168125,Asia/Dubai,60.77272727272727,,39.34090909090909,31.586363636363636,29.04090909090909,24.6,33.1,60.77272727272727,0.0,11.313636363636364,1010.5954545454545,0.3181818181818182,22,22,0,22
The Views,2025-10-31,25.092213,55.168125,Asia/Dubai,58.5,,36.300000000000004,31.575,29.041666666666668,25.1,33.4,58.5,0.0,12.416666666666666,1012.4625,0.20833333333333334,24,24,0,24
The Views,2025-11-01,25.092213,55.168125,Asia/Dubai,52.708333333333336,,32.324999999999996,31.71666666666667,29.0,24.3,34.0,52.708333333333336,0.0,13.075000000000001,1013.3375,0.20833333333333334,24,24,0,24
The Views,2025-11-02,25.092213,55.168125,Asia/Dubai,55.625,,40.016666666666666,31.34166666666667,28.2625,24.2,32.6,55.625,0.0,10.941666666666668,1013.8791666666666,0.875,24,24,0,24
