location_name,date,humidity,pm10,pm25,temperature,temp_meteostat,temp_min_meteostat,temp_max_meteostat,humidity_meteostat,precipitation_meteostat,wind_speed_meteostat,pressure_meteostat,cloud_cover_meteostat,year,month,month_name,day_of_week,is_weekend,season
Dubai Motor City,2025-05-03,28.7,,36.7,34.0,34.0,28.5,39.5,34,0.0,14.3,1004.9,1,2025,5,May,Saturday,True,Spring
Dubai Motor City,2025-05-04,23.9,,37.2,34.7,35.5,29.6,42.5,24,0.0,14.3,1003.6,1,2025,5,May,Sunday,True,Spring
Dubai Motor City,2025-05-05,22.8,,42.4,34.9,36.0,29.9,42.6,22,0.0,12.3,1003.2,1,2025,5,May,Monday,False,Spring
Dubai Motor City,2025-05-06,30.8,,30.3,33.8,33.9,29.7,38.4,37,0.0,17.9,1003.6,0,2025,5,May,Tuesday,False,Spring
Dubai Motor City,2025-05-07,35.7,,13.9,31.8,30.1,28.0,33.4,47,0.0,21.0,1004.8,0,2025,5,May,Wednesday,False,Spring
Dubai Motor City,2025-05-08,39.9,,22.4,29.7,28.5,23.7,32.9,53,0.0,19.7,1004.3,0,2025,5,May,Thursday,False,Spring
Dubai Motor City,2025-05-09,42.8,,44.2,30.3,29.4,23.4,36.9,56,0.0,12.8,1005.9,0,2025,5,May,Friday,False,Spring
Dubai Motor City,2025-05-10,47.3,,80.1,31.5,31.2,26.0,34.9,64,0.0,12.6,1006.8,0,2025,5,May,Saturday,True,Spring
Dubai Motor City,2025-05-11,41.8,,51.7,32.7,33.2,29.0,38.5,46,0.0,12.7,1005.8,0,2025,5,May,Sunday,True,Spring
Dubai Motor City,2025-05-12,30.3,,35.8,33.6,35.2,30.2,41.0,31,0.0,11.2,1004.0,1,2025,5,May,Monday,False,Spring
Dubai Motor City,2025-05-13,27.7,,32.5,34.2,35.9,30.9,42.6,26,0.0,12.3,1003.9,0,2025,5,May,Tuesday,False,Spring
Dubai Motor City,2025-05-14,31.8,,33.6,32.9,35.7,30.7,41.5,30,0.0,14.7,1004.9,0,2025,5,May,Wednesday,False,Spring
Dubai Motor City,2025-05-15,23.5,,15.6,35.7,36.2,30.5,41.5,26,0.0,14.2,1006.3,0,2025,5,May,Thursday,False,Spring
Dubai Motor City,2025-05-16,29.1,,37.0,33.4,33.6,29.4,39.0,33,0.0,12.4,1005.5,0,2025,5,May,Friday,False,Spring
Dubai Motor City,2025-05-17,45.7,,39.1,31.9,30.9,26.5,35.8,61,0.0,16.4,1004.2,0,2025,5,May,Saturday,True,Spring
Dubai Motor City,2025-05-18,39.1,,34.5,31.6,31.2,25.9,36.0,52,0.0,12.4,1004.4,0,2025,5,May,Sunday,True,Spring
Dubai Motor City,2025-05-19,46.3,,56.9,32.2,32.2,27.9,37.9,57,0.0,11.5,1002.5,0,2025,5,May,Monday,False,Spring
Dubai Motor City,2025-05-20,46.3,,85.2,33.1,34.0,28.8,38.6,56,0.0,10.9,1001.5,0,2025,5,May,Tuesday,False,Spring
Dubai Motor City,2025-05-21,40.8,,96.7,33.8,34.5,29.2,43.1,48,0.0,11.4,1000.8,0,2025,5,May,Wednesday,False,Spring
Dubai Motor City,2025-05-22,36.8,,79.6,34.6,36.2,29.0,43.9,48,0.0,11.9,999.8,0,2025,5,May,Thursday,False,Spring
Dubai Motor City,2025-05-23,26.3,,42.6,35.8,38.2,32.8,47.0,26,0.0,11.6,997.4,0,2025,5,May,Friday,False,Spring
Dubai Motor City,2025-05-24,22.8,,33.2,36.1,38.6,33.0,46.5,24,0.0,11.4,996.5,0,2025,5,May,Saturday,True,Spring
Dubai Motor City,2025-05-25,28.8,,39.8,35.6,36.6,31.0,45.7,35,0.0,14.0,997.6,0,2025,5,May,Sunday,True,Spring
Dubai Motor City,2025-05-26,34.2,,40.5,35.1,37.2,30.6,45.8,39,0.0,15.1,1000.0,0,2025,5,May,Monday,False,Spring
Dubai Motor City,2025-05-27,35.0,,27.3,33.8,34.5,31.0,37.0,42,0.0,14.8,1000.0,0,2025,5,May,Tuesday,False,Spring
Dubai Motor City,2025-05-28,40.8,,46.0,33.1,33.6,28.8,38.6,50,0.0,14.1,999.5,0,2025,5,May,Wednesday,False,Spring
Dubai Motor City,2025-05-29,39.2,,62.7,34.4,35.8,29.5,44.4,43,0.0,12.7,998.9,0,2025,5,May,Thursday,False,Spring
Dubai Motor City,2025-05-30,33.4,,65.9,35.3,35.6,30.4,42.6,40,0.0,12.8,998.7,0,2025,5,May,Friday,False,Spring
Dubai Motor City,2025-05-31,40.1,,34.8,34.3,34.0,29.0,39.0,52,0.0,15.5,1000.4,0,2025,5,May,Saturday,True,Spring
Dubai Motor City,2025-06-01,40.9,,21.6,32.8,32.9,28.0,37.6,52,0.0,12.5,1002.1,0,2025,6,June,Sunday,True,Summer
Dubai Motor City,2025-06-02,35.0,,44.2,36.1,34.6,29.8,41.8,46,0.0,11.3,1000.1,0,2025,6,June,Monday,False,Summer
Dubai Motor City,2025-06-03,46.9,,49.3,33.4,32.9,27.8,40.1,61,0.0,12.7,998.5,0,2025,6,June,Tuesday,False,Summer
Dubai Motor City,2025-06-04,46.8,,24.8,32.8,31.9,27.8,37.2,65,0.0,15.9,999.4,0,2025,6,June,Wednesday,False,Summer
Dubai Motor City,2025-06-05,42.9,,29.1,32.5,31.8,26.7,39.7,58,0.0,14.8,1002.0,0,2025,6,June,Thursday,False,Summer
Dubai Motor City,2025-06-06,44.3,,29.7,31.9,31.1,26.6,36.4,58,0.0,14.6,1004.9,0,2025,6,June,Friday,False,Summer
Dubai Motor City,2025-06-07,48.9,,44.7,32.6,32.3,27.6,37.0,65,0.0,14.6,1005.2,0,2025,6,June,Saturday,True,Summer
Dubai Motor City,2025-06-08,48.4,,43.0,33.4,33.4,30.7,39.1,64,0.0,14.4,1004.6,0,2025,6,June,Sunday,True,Summer
Dubai Motor City,2025-06-09,37.8,,30.4,34.7,36.1,31.0,41.0,46,0.0,15.0,1004.4,0,2025,6,June,Monday,False,Summer
Dubai Motor City,2025-06-10,28.9,,22.5,36.1,37.5,32.0,43.0,37,0.0,13.6,1002.5,0,2025,6,June,Tuesday,False,Summer
Dubai Motor City,2025-06-11,28.2,,25.7,36.2,37.7,32.8,42.2,30,0.0,13.6,1001.9,0,2025,6,June,Wednesday,False,Summer
Dubai Motor City,2025-06-12,29.8,,30.4,36.6,38.2,33.0,44.3,32,0.0,12.5,1001.3,0,2025,6,June,Thursday,False,Summer
Dubai Motor City,2025-06-13,30.9,,46.3,36.8,37.5,34.0,43.0,36,0.0,12.0,1000.6,0,2025,6,June,Friday,False,Summer
Dubai Motor City,2025-06-14,31.5,,49.4,36.2,37.1,31.4,45.0,38,0.0,13.3,999.6,0,2025,6,June,Saturday,True,Summer
Dubai Motor City,2025-06-15,28.4,,54.6,36.0,36.2,31.8,40.3,33,0.0,11.8,996.8,0,2025,6,June,Sunday,True,Summer
Dubai Motor City,2025-06-16,34.8,,72.1,36.1,36.6,32.9,40.3,42,0.0,12.9,994.7,0,2025,6,June,Monday,False,Summer
Dubai Motor City,2025-06-17,35.6,,59.7,36.6,38.2,31.9,45.5,39,0.0,12.8,995.1,0,2025,6,June,Tuesday,False,Summer
Dubai Motor City,2025-06-18,37.6,,39.2,35.6,35.7,30.0,42.2,43,0.0,12.9,996.3,0,2025,6,June,Wednesday,False,Summer
Dubai Motor City,2025-06-19,45.9,,34.7,34.9,34.9,30.0,42.4,62,0.0,14.0,996.6,0,2025,6,June,Thursday,False,Summer
Dubai Motor City,2025-06-20,45.2,,41.7,34.7,34.8,30.0,43.0,59,0.0,13.5,997.0,1,2025,6,June,Friday,False,Summer
Dubai Motor City,2025-06-21,45.8,,59.2,34.6,34.9,29.5,42.1,61,0.0,11.5,997.8,0,2025,6,June,Saturday,True,Summer
Dubai Motor City,2025-06-22,43.6,,63.8,34.7,34.9,29.9,41.4,54,0.0,10.9,997.6,0,2025,6,June,Sunday,True,Summer
Dubai Motor City,2025-06-23,41.3,,53.1,34.4,34.4,29.4,39.8,56,0.0,14.7,996.1,0,2025,6,June,Monday,False,Summer
Dubai Motor City,2025-06-24,36.5,,38.5,34.3,35.1,29.7,42.1,44,0.0,15.8,994.8,0,2025,6,June,Tuesday,False,Summer
Dubai Motor City,2025-06-25,36.8,,37.7,34.9,34.9,30.8,41.0,44,0.0,15.0,994.0,1,2025,6,June,Wednesday,False,Summer
Dubai Motor City,2025-06-26,46.4,,51.4,34.9,35.1,30.0,40.3,60,0.0,13.4,995.2,0,2025,6,June,Thursday,False,Summer
Dubai Motor City,2025-06-27,40.0,,60.5,35.8,36.8,34.0,43.0,45,0.0,13.0,994.7,0,2025,6,June,Friday,False,Summer
Dubai Motor City,2025-06-28,41.8,,43.3,36.1,36.6,33.5,41.7,51,0.0,12.2,993.9,1,2025,6,June,Saturday,True,Summer
Dubai Motor City,2025-06-29,43.3,,60.8,35.7,34.9,33.0,41.3,55,0.0,11.7,992.9,2,2025,6,June,Sunday,True,Summer
Dubai Motor City,2025-06-30,43.7,,71.9,34.7,34.5,30.7,38.4,60,0.0,11.8,993.1,1,2025,6,June,Monday,False,Summer
Dubai Motor City,2025-07-01,36.9,,74.1,36.0,36.3,31.0,41.0,48,0.0,10.8,994.0,0,2025,7,July,Tuesday,False,Summer
Dubai Motor City,2025-07-02,40.0,,82.9,35.7,35.1,31.8,39.9,53,0.0,12.4,994.6,0,2025,7,July,Wednesday,False,Summer
Dubai Motor City,2025-07-03,48.0,,34.9,34.5,34.3,30.8,40.5,65,0.0,13.8,994.8,0,2025,7,July,Thursday,False,Summer
Dubai Motor City,2025-07-04,47.3,,50.9,34.6,34.7,30.5,41.1,66,0.0,14.1,995.5,1,2025,7,July,Friday,False,Summer
Dubai Motor City,2025-07-05,51.9,,46.6,34.0,34.5,32.0,38.8,65,0.0,12.1,995.6,1,2025,7,July,Saturday,True,Summer
Dubai Motor City,2025-07-06,44.9,,23.6,33.9,33.6,30.7,38.3,61,0.0,17.1,995.1,1,2025,7,July,Sunday,True,Summer
Dubai Motor City,2025-07-07,41.4,,24.6,33.5,33.2,29.0,37.3,53,0.0,16.3,995.6,0,2025,7,July,Monday,False,Summer
Dubai Motor City,2025-07-08,38.6,,39.7,33.0,34.4,29.6,38.8,47,0.0,12.7,996.2,0,2025,7,July,Tuesday,False,Summer
Dubai Motor City,2025-07-09,28.0,,51.5,34.8,35.1,31.0,38.4,39,0.0,10.3,996.5,0,2025,7,July,Wednesday,False,Summer
Dubai Motor City,2025-07-10,26.6,,48.3,33.8,35.9,31.5,40.2,32,0.0,10.5,996.4,0,2025,7,July,Thursday,False,Summer
Dubai Motor City,2025-07-11,39.5,,51.8,35.5,37.2,33.0,43.0,42,0.0,15.4,996.9,0,2025,7,July,Friday,False,Summer
Dubai Motor City,2025-07-12,39.2,,39.4,36.2,38.0,32.9,43.5,42,0.0,16.7,998.4,1,2025,7,July,Saturday,True,Summer
Dubai Motor City,2025-07-13,32.9,,26.8,36.9,38.9,35.0,45.0,33,0.0,14.5,998.6,1,2025,7,July,Sunday,True,Summer
Dubai Motor City,2025-07-14,28.1,,32.9,37.8,39.9,36.0,45.0,29,0.0,14.1,996.8,2,2025,7,July,Monday,False,Summer
Dubai Motor City,2025-07-15,27.7,,36.0,38.4,40.4,35.7,45.6,29,0.0,13.0,995.7,2,2025,7,July,Tuesday,False,Summer
Dubai Motor City,2025-07-16,30.7,,53.8,38.2,39.0,36.5,44.5,34,0.0,14.1,996.4,1,2025,7,July,Wednesday,False,Summer
Dubai Motor City,2025-07-17,30.3,,57.2,37.6,38.4,33.7,43.3,34,0.0,12.4,997.0,0,2025,7,July,Thursday,False,Summer
Dubai Motor City,2025-07-18,27.4,,35.2,38.4,39.9,35.5,46.0,33,0.0,13.8,996.9,0,2025,7,July,Friday,False,Summer
Dubai Motor City,2025-07-19,34.6,,29.7,38.0,38.2,35.3,44.1,42,0.0,16.0,995.6,0,2025,7,July,Saturday,True,Summer
Dubai Motor City,2025-07-20,43.1,,36.9,37.2,37.4,33.7,40.8,55,0.0,12.4,993.7,1,2025,7,July,Sunday,True,Summer
Dubai Motor City,2025-07-21,33.5,,36.8,38.3,39.8,35.0,44.0,42,0.0,15.1,994.1,0,2025,7,July,Monday,False,Summer
Dubai Motor City,2025-07-22,34.3,,30.1,38.2,39.1,34.0,45.3,44,0.0,14.1,995.3,0,2025,7,July,Tuesday,False,Summer
Dubai Motor City,2025-07-23,42.9,,43.2,37.2,35.8,34.0,39.2,58,0.0,13.4,993.6,0,2025,7,July,Wednesday,False,Summer
Dubai Motor City,2025-07-24,46.2,,68.0,36.5,36.8,32.4,42.1,58,0.0,12.3,991.5,0,2025,7,July,Thursday,False,Summer
Dubai Motor City,2025-07-25,40.1,,34.2,37.5,38.9,34.0,45.0,49,0.0,16.9,991.8,1,2025,7,July,Friday,False,Summer
Dubai Motor City,2025-07-26,33.9,,32.4,38.2,39.4,33.7,45.0,41,0.0,14.4,994.1,0,2025,7,July,Saturday,True,Summer
Dubai Motor City,2025-07-27,29.6,,32.3,38.8,39.6,36.8,44.8,33,0.0,14.7,995.0,1,2025,7,July,Sunday,True,Summer
Dubai Motor City,2025-07-28,30.4,,29.8,39.0,40.4,35.7,46.6,34,0.0,14.5,995.6,2,2025,7,July,Monday,False,Summer
Dubai Motor City,2025-07-29,30.6,,40.3,38.8,39.3,37.0,47.4,36,0.0,15.0,996.5,0,2025,7,July,Tuesday,False,Summer
Dubai Motor City,2025-07-30,34.3,,56.2,38.0,37.0,34.2,40.4,44,0.0,12.6,995.7,0,2025,7,July,Wednesday,False,Summer
Dubai Motor City,2025-07-31,31.7,,59.9,38.5,39.5,34.5,43.7,40,0.0,11.9,993.3,2,2025,7,July,Thursday,False,Summer
Dubai Motor City,2025-08-01,33.7,,44.9,38.4,39.7,34.9,46.1,37,0.0,20.5,994.5,1,2025,8,August,Friday,False,Summer
Dubai Motor City,2025-08-02,35.9,,31.6,37.8,38.4,33.0,45.2,46,0.0,17.2,996.9,0,2025,8,August,Saturday,True,Summer
Dubai Motor City,2025-08-03,33.5,,29.1,38.4,39.0,34.4,43.0,40,0.0,14.4,997.4,0,2025,8,August,Sunday,True,Summer
Dubai Motor City,2025-08-04,35.0,,26.4,37.7,37.7,33.3,44.2,47,0.0,17.9,998.8,0,2025,8,August,Monday,False,Summer
Dubai Motor City,2025-08-05,30.9,,20.5,37.7,38.2,33.6,43.2,40,0.0,15.6,999.4,0,2025,8,August,Tuesday,False,Summer
Dubai Motor City,2025-08-06,29.1,,19.8,38.0,38.9,35.7,43.4,33,0.0,15.8,998.9,1,2025,8,August,Wednesday,False,Summer
Dubai Motor City,2025-08-07,31.1,,21.4,37.8,38.1,34.0,43.0,38,0.0,15.8,999.3,0,2025,8,August,Thursday,False,Summer
Dubai Motor City,2025-08-08,34.6,,21.0,37.3,37.6,33.0,42.9,45,0.0,16.2,1000.3,0,2025,8,August,Friday,False,Summer
Dubai Motor City,2025-08-09,33.0,,22.9,37.9,37.9,34.4,42.6,42,0.0,15.2,1002.2,0,2025,8,August,Saturday,True,Summer
Dubai Motor City,2025-08-10,29.9,,19.2,37.8,38.6,34.0,42.9,36,0.0,15.4,1001.5,1,2025,8,August,Sunday,True,Summer
Dubai Motor City,2025-08-11,28.7,,16.8,37.6,38.1,35.4,42.4,34,0.0,15.1,1001.7,1,2025,8,August,Monday,False,Summer
Dubai Motor City,2025-08-12,29.3,,20.3,37.7,37.8,35.0,42.7,36,0.0,14.2,1001.2,0,2025,8,August,Tuesday,False,Summer
Dubai Motor City,2025-08-13,34.3,,36.7,37.7,36.9,33.0,40.2,46,0.0,13.6,998.9,0,2025,8,August,Wednesday,False,Summer
Dubai Motor City,2025-08-14,34.3,,52.7,37.8,37.4,33.4,39.7,42,0.0,11.2,996.8,0,2025,8,August,Thursday,False,Summer
Dubai Motor City,2025-08-15,33.5,,39.8,36.7,38.3,33.6,43.3,41,0.0,23.5,996.3,0,2025,8,August,Friday,False,Summer
Dubai Motor City,2025-08-16,37.0,,26.7,36.6,37.3,32.5,45.4,47,0.0,16.3,996.5,0,2025,8,August,Saturday,True,Summer
Dubai Motor City,2025-08-17,33.1,,19.8,37.8,37.8,34.3,43.7,42,0.0,13.5,996.8,2,2025,8,August,Sunday,True,Summer
Dubai Motor City,2025-08-18,33.0,,19.9,37.2,38.3,34.5,43.8,39,0.0,12.5,998.1,2,2025,8,August,Monday,False,Summer
Dubai Motor City,2025-08-19,38.0,,24.8,36.5,36.7,34.7,40.5,45,0.0,15.9,998.4,1,2025,8,August,Tuesday,False,Summer
Dubai Motor City,2025-08-20,38.6,,23.5,36.6,37.8,35.0,44.2,47,0.0,14.8,996.3,2,2025,8,August,Wednesday,False,Summer
Dubai Motor City,2025-08-21,37.0,,17.9,36.0,36.5,33.6,40.8,49,0.0,15.9,999.3,2,2025,8,August,Thursday,False,Summer
Dubai Motor City,2025-08-22,38.8,,23.1,36.2,36.1,32.8,39.0,50,0.0,16.7,1000.1,0,2025,8,August,Friday,False,Summer
Dubai Motor City,2025-08-23,37.8,,34.8,36.8,36.0,33.0,40.8,51,0.0,14.2,997.9,0,2025,8,August,Saturday,True,Summer
Dubai Motor City,2025-08-24,43.7,,47.2,36.3,35.3,32.3,39.2,63,0.0,14.2,998.2,0,2025,8,August,Sunday,True,Summer
Dubai Motor City,2025-08-25,31.6,,48.4,35.6,36.4,33.0,41.0,42,0.0,13.0,998.3,2,2025,8,August,Monday,False,Summer
Dubai Motor City,2025-08-26,24.2,,45.6,37.6,37.8,33.0,42.0,34,0.0,11.0,998.6,2,2025,8,August,Tuesday,False,Summer
Dubai Motor City,2025-08-27,34.8,,37.9,37.4,37.6,33.0,44.0,47,0.0,16.0,998.3,1,2025,8,August,Wednesday,False,Summer
Dubai Motor City,2025-08-28,32.4,,31.8,37.8,37.5,33.0,45.0,43,0.0,15.1,999.4,1,2025,8,August,Thursday,False,Summer
Dubai Motor City,2025-08-29,29.6,,28.2,38.4,38.5,35.0,43.0,35,0.0,12.0,999.2,1,2025,8,August,Friday,False,Summer
Dubai Motor City,2025-08-30,35.2,,41.5,38.0,37.4,34.0,43.0,47,0.0,13.2,1000.2,2,2025,8,August,Saturday,True,Summer
Dubai Motor City,2025-08-31,30.6,,33.4,38.1,38.4,34.0,44.0,36,0.0,12.6,1000.0,1,2025,8,August,Sunday,True,Summer
Dubai Motor City,2025-09-01,38.5,,41.3,37.4,36.5,34.0,43.0,50,0.0,13.6,997.5,1,2025,9,September,Monday,False,Autumn
Dubai Motor City,2025-09-02,44.1,,56.1,36.8,35.0,32.0,39.0,65,0.0,13.5,997.3,0,2025,9,September,Tuesday,False,Autumn
Dubai Motor City,2025-09-03,38.9,,30.7,36.6,35.8,31.0,42.0,53,0.0,13.4,998.9,0,2025,9,September,Wednesday,False,Autumn
Dubai Motor City,2025-09-04,36.9,,20.9,36.5,36.6,31.0,43.0,48,0.0,19.4,1000.2,0,2025,9,September,Thursday,False,Autumn
Dubai Motor City,2025-09-05,32.6,,19.5,37.2,37.0,33.0,42.0,42,0.0,14.4,1002.4,0,2025,9,September,Friday,False,Autumn
Dubai Motor City,2025-09-06,30.3,,23.1,38.0,37.5,35.0,42.0,41,0.0,13.7,1002.8,1,2025,9,September,Saturday,True,Autumn
Dubai Motor City,2025-09-07,40.3,,37.3,35.8,35.1,32.0,38.0,59,0.0,12.4,1001.2,1,2025,9,September,Sunday,True,Autumn
Dubai Motor City,2025-09-08,47.3,,51.3,35.2,34.7,31.0,39.0,67,0.0,11.8,999.2,1,2025,9,September,Monday,False,Autumn
Dubai Motor City,2025-09-09,44.4,,44.0,36.6,36.3,32.0,43.0,60,0.0,13.0,1000.2,1,2025,9,September,Tuesday,False,Autumn
Dubai Motor City,2025-09-10,33.9,,27.7,36.1,35.8,32.0,41.0,43,0.0,11.8,1001.5,3,2025,9,September,Wednesday,False,Autumn
Dubai Motor City,2025-09-11,37.8,,25.3,36.0,35.5,32.0,40.0,51,0.0,16.9,1001.2,1,2025,9,September,Thursday,False,Autumn
Dubai Motor City,2025-09-12,42.2,,16.5,34.4,35.2,32.0,40.0,56,0.0,19.2,1002.2,2,2025,9,September,Friday,False,Autumn
Dubai Motor City,2025-09-13,41.4,,16.9,34.6,34.4,31.0,39.0,54,0.0,20.8,1003.8,1,2025,9,September,Saturday,True,Autumn
Dubai Motor City,2025-09-14,41.2,,11.2,34.4,33.9,30.0,39.0,53,0.0,18.2,1005.0,1,2025,9,September,Sunday,True,Autumn
Dubai Motor City,2025-09-15,39.8,,10.5,34.7,33.6,31.0,37.0,54,0.0,17.2,1005.0,0,2025,9,September,Monday,False,Autumn
Dubai Motor City,2025-09-16,44.4,,28.7,35.8,34.1,31.0,38.0,67,0.0,13.8,1004.0,1,2025,9,September,Tuesday,False,Autumn
Dubai Motor City,2025-09-17,43.5,,51.8,36.4,34.8,32.0,40.0,64,0.0,11.9,1003.5,0,2025,9,September,Wednesday,False,Autumn
Dubai Motor City,2025-09-18,42.4,,52.1,35.9,34.5,31.0,39.0,62,0.0,11.8,1003.3,1,2025,9,September,Thursday,False,Autumn
Dubai Motor City,2025-09-19,42.5,,62.1,35.9,33.8,31.0,37.0,64,0.0,10.6,1003.0,1,2025,9,September,Friday,False,Autumn
Dubai Motor City,2025-09-20,40.5,,46.3,35.8,35.3,31.0,41.0,54,0.0,16.3,1002.7,0,2025,9,September,Saturday,True,Autumn
Dubai Motor City,2025-09-21,34.1,,27.8,36.4,35.3,32.0,40.0,46,0.0,13.5,1003.5,1,2025,9,September,Sunday,True,Autumn
Dubai Motor City,2025-09-22,37.2,,33.7,36.3,34.6,32.0,39.0,53,0.0,12.2,1004.8,0,2025,9,September,Monday,False,Autumn
Dubai Motor City,2025-09-23,44.0,,67.8,36.0,33.9,32.0,37.0,66,0.0,11.5,1005.4,1,2025,9,September,Tuesday,False,Autumn
Dubai Motor City,2025-09-24,42.0,,38.9,35.3,33.5,30.0,38.0,62,0.0,18.0,1003.3,0,2025,9,September,Wednesday,False,Autumn
Dubai Motor City,2025-09-25,39.3,,21.7,34.5,32.7,29.0,38.0,57,0.0,13.1,1002.6,0,2025,9,September,Thursday,False,Autumn
Dubai Motor City,2025-09-26,37.5,,36.5,35.7,34.1,31.0,39.0,49,0.0,11.4,1004.9,0,2025,9,September,Friday,False,Autumn
Dubai Motor City,2025-09-27,37.7,,34.2,35.2,35.1,32.0,40.0,48,0.0,12.5,1006.8,0,2025,9,September,Saturday,True,Autumn
Dubai Motor City,2025-09-28,37.8,,40.5,35.6,34.8,30.0,39.0,51,0.0,12.7,1007.0,0,2025,9,September,Sunday,True,Autumn
Dubai Motor City,2025-09-29,40.3,,49.3,35.8,33.4,29.0,38.0,61,0.0,12.8,1004.4,0,2025,9,September,Monday,False,Autumn
Dubai Motor City,2025-09-30,42.9,,39.8,35.0,32.9,29.0,38.0,66,0.0,12.8,1001.7,1,2025,9,September,Tuesday,False,Autumn
Dubai Motor City,2025-10-01,47.9,,49.5,34.0,32.7,28.0,37.0,70,0.0,13.6,1000.5,0,2025,10,October,Wednesday,False,Autumn
Dubai Motor City,2025-10-02,44.1,,39.1,34.3,33.0,29.0,36.0,63,0.0,12.1,1003.2,0,2025,10,October,Thursday,False,Autumn
Dubai Motor City,2025-10-03,41.9,,40.7,34.7,33.2,28.0,37.0,60,0.0,13.5,1007.0,0,2025,10,October,Friday,False,Autumn
Dubai Motor City,2025-10-04,39.8,,39.4,34.4,32.7,29.0,36.0,59,0.0,12.5,1008.0,0,2025,10,October,Saturday,True,Autumn
Dubai Motor City,2025-10-05,44.1,,41.9,34.1,32.0,28.0,36.0,66,0.0,12.0,1006.7,0,2025,10,October,Sunday,True,Autumn
Dubai Motor City,2025-10-06,43.7,,46.6,34.3,32.2,28.0,38.0,65,0.0,12.8,1006.8,0,2025,10,October,Monday,False,Autumn
Dubai Motor City,2025-10-07,42.1,,39.0,34.2,32.8,29.0,39.0,57,0.0,12.5,1007.7,0,2025,10,October,Tuesday,False,Autumn
Dubai Motor City,2025-10-08,40.7,,45.8,33.9,32.0,29.0,37.0,60,0.0,7.2,1008.5,0,2025,10,October,Wednesday,False,Autumn
Dubai Motor City,2025-10-09,37.4,,30.9,33.7,32.4,28.0,37.0,52,0.0,7.2,1010.7,0,2025,10,October,Thursday,False,Autumn
Dubai Motor City,2025-10-10,36.0,,37.9,34.0,32.7,29.0,38.0,50,0.0,7.8,1010.2,0,2025,10,October,Friday,False,Autumn
Dubai Motor City,2025-10-11,39.0,,59.9,33.3,31.4,28.0,36.0,58,0.0,10.5,1009.4,0,2025,10,October,Saturday,True,Autumn
Dubai Motor City,2025-10-12,36.7,,36.4,33.5,32.4,29.0,37.0,48,0.0,13.4,1009.9,1,2025,10,October,Sunday,True,Autumn
Dubai Motor City,2025-10-13,35.6,,23.7,33.1,33.1,30.0,36.0,44,0.0,11.3,1011.0,2,2025,10,October,Monday,False,Autumn
Dubai Motor City,2025-10-14,33.8,,38.4,34.6,32.6,30.0,36.0,50,0.0,15.5,1009.8,0,2025,10,October,Tuesday,False,Autumn
Dubai Motor City,2025-10-15,42.2,,54.3,33.8,31.7,28.0,36.0,62,0.0,11.8,1008.3,0,2025,10,October,Wednesday,False,Autumn
Dubai Motor City,2025-10-16,42.9,,39.8,32.7,31.2,28.0,36.0,61,0.0,14.0,1009.5,0,2025,10,October,Thursday,False,Autumn
Dubai Motor City,2025-10-17,35.6,,24.0,32.6,31.5,28.0,35.0,48,0.0,14.2,1011.8,0,2025,10,October,Friday,False,Autumn
Dubai Motor City,2025-10-18,36.1,,29.4,33.0,31.3,28.0,35.0,51,0.0,14.2,1011.4,0,2025,10,October,Saturday,True,Autumn
Dubai Motor City,2025-10-19,38.2,,42.0,33.1,30.8,28.0,34.0,60,0.0,12.7,1009.7,1,2025,10,October,Sunday,True,Autumn
Dubai Motor City,2025-10-20,40.5,,45.8,32.8,31.1,28.0,35.0,60,0.0,11.9,1009.2,1,2025,10,October,Monday,False,Autumn
Dubai Motor City,2025-10-21,35.7,,42.1,33.4,31.3,28.0,36.0,53,0.0,11.0,1011.1,0,2025,10,October,Tuesday,False,Autumn
Dubai Motor City,2025-10-22,34.0,,44.7,33.8,32.4,28.0,36.0,47,0.0,11.8,1013.1,0,2025,10,October,Wednesday,False,Autumn
Dubai Motor City,2025-10-23,36.4,,46.8,33.6,31.1,28.0,35.0,56,0.0,13.3,1012.6,0,2025,10,October,Thursday,False,Autumn
Dubai Motor City,2025-10-24,34.5,,48.3,33.4,31.0,27.0,35.0,48,0.0,11.5,1011.8,0,2025,10,October,Friday,False,Autumn
Dubai Motor City,2025-10-25,35.4,,50.6,32.8,30.2,27.0,34.0,50,0.0,10.9,1010.0,0,2025,10,October,Saturday,True,Autumn
Dubai Motor City,2025-10-26,36.9,,53.9,32.7,29.8,26.0,33.0,56,0.0,9.9,1009.7,0,2025,10,October,Sunday,True,Autumn
Dubai Motor City,2025-10-27,38.4,,57.8,32.6,29.8,27.0,33.0,59,0.0,10.7,1010.5,0,2025,10,October,Monday,False,Autumn
Dubai Motor City,2025-10-28,40.3,,62.9,32.9,30.2,27.0,33.0,59,0.0,13.2,1010.9,0,2025,10,October,Tuesday,False,Autumn
Dubai Motor City,2025-10-29,40.4,,58.6,33.0,30.8,27.0,34.0,56,0.0,14.6,1010.5,0,2025,10,October,Wednesday,False,Autumn
Dubai Motor City,2025-10-30,40.1,,49.6,32.8,30.3,26.0,33.0,59,0.0,13.1,1010.4,0,2025,10,October,Thursday,False,Autumn
Dubai Motor City,2025-10-31,38.9,,46.4,32.8,30.5,28.0,33.0,56,0.0,13.0,1012.1,0,2025,10,October,Friday,False,Autumn
